make,model,transmission,engine_size,fuel_type,city_mpg,highway_mpg,combined_mpg,year
ROVER GROUP LIMITED,Rover 75,A5,2497,Petrol,17.0,35.3,25.3,2000
ROVER GROUP LIMITED,Rover 75,M5,1951,Diesel,36.5,60.7,48.8,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,M5N,1985,Petrol,22.2,42.2,31.7,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,A4L,1985,Petrol,19.1,37.7,27.7,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,M5N,1985,Petrol,22.4,42.8,32.1,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,A4L,1985,Petrol,19.3,38.2,28.0,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,M5N,1985,Petrol,21.7,42.8,31.4,2000
SAAB,9-3 Series 3 Door CoupÚ & 5 Door,A4L,1985,Petrol,19.1,39.8,28.2,2000
SAAB,9-3 Series Convertible,M5N,1985,Petrol,22.2,42.2,31.7,2000
SAAB,9-3 Series Convertible,A4L,1985,Petrol,19.1,37.7,27.7,2000
SAAB,9-3 Series Convertible,M5N,1985,Petrol,22.4,42.8,32.1,2000
SAAB,9-3 Series Convertible,A4L,1985,Petrol,19.3,38.2,28.0,2000
SAAB,9-3 Series Convertible,M5N,1985,Petrol,21.4,42.2,31.0,2000
SAAB,9-3 Series Convertible,A4L,1985,Petrol,19.1,39.8,28.2,2000
SAAB,9-5 Series 4 Door Saloon,M5N,1985,Petrol,21.4,41.5,30.7,2000
SAAB,9-5 Series 4 Door Saloon,A4L,1985,Petrol,18.7,37.2,27.2,2000
SAAB,9-5 Series 4 Door Saloon,M5N,2290,Petrol,20.9,40.9,30.4,2000
SAAB,9-5 Series 4 Door Saloon,A4L,2290,Petrol,18.6,37.7,27.2,2000
SAAB,9-5 Series 4 Door Saloon,M5N,2290,Petrol,20.8,43.5,31.0,2000
SAAB,9-5 Series 4 Door Saloon,A4L,2290,Petrol,18.8,40.9,28.5,2000
SAAB,9-5 Series 4 Door Saloon,A4NE,2962,Petrol,17.7,34.9,25.4,2000
SAAB,9-5 Series 5 Door Estate,M5N,1985,Petrol,21.2,40.4,30.4,2000
SAAB,9-5 Series 5 Door Estate,A4L,1985,Petrol,18.0,35.8,26.2,2000
SAAB,9-5 Series 5 Door Estate,M5N,2290,Petrol,20.9,39.8,29.7,2000
SAAB,9-5 Series 5 Door Estate,A4L,2290,Petrol,18.2,35.8,26.4,2000
SAAB,9-5 Series 5 Door Estate,M5N,2290,Petrol,20.8,41.5,30.4,2000
SAAB,9-5 Series 5 Door Estate,A4L,2290,Petrol,18.7,39.2,28.0,2000
SAAB,9-5 Series 5 Door Estate,A4NE,2962,Petrol,17.3,33.2,24.8,2000
SEAT,Arosa SDI,M5,1716,Diesel,47.9,78.5,64.2,2000
SEAT,Ibiza 3/5 Door,M5,1896,Diesel,44.1,68.9,56.5,2000
SEAT,Ibiza 3/5 Door,M5,1896,Diesel,43.5,68.9,56.5,2000
SEAT,Cordoba,M5,1896,Diesel,43.5,67.3,55.4,2000
SEAT,Cordoba Vario,M5,1896,Diesel,42.8,65.7,54.3,2000
SEAT,Alhambra,M6,1896,Diesel,33.2,52.3,43.5,2000
SKODA,Fabia Hatch,M5,1896,Diesel,45.6,70.6,58.9,2000
SKODA,Fabia Hatch,M5,1896,Diesel,45.6,70.6,58.9,2000
SKODA,Fabia Hatch,M5,1896,Diesel,43.5,68.9,56.5,2000
SKODA,Fabia Hatch,M5,1896,Diesel,43.5,68.9,56.5,2000
SUZUKI,Wagon R+,5MT,1298,Petrol,36.2,55.4,46.3,2000
SUZUKI,Wagon R+,4AT,1298,Petrol,31.7,48.7,40.9,2000
TOYOTA,Yaris,M5,998,Petrol,41.5,56.5,50.4,2000
TOYOTA,Yaris,M5,998,Petrol,40.9,55.4,49.6,2000
TOYOTA,Yaris,M5,1299,Petrol,36.7,56.5,47.1,2000
TOYOTA,Yaris,A4,1299,Petrol,32.1,51.4,42.2,2000
TOYOTA,Yaris,M5,1299,Petrol,35.3,51.4,44.1,2000
TOYOTA,Yaris,A4,1299,Petrol,31.7,48.7,40.9,2000
TOYOTA,Corolla,M5,1398,Petrol,31.7,49.6,41.5,2000
TOYOTA,Corolla,M6,1598,Petrol,28.8,46.3,38.2,2000
TOYOTA,Corolla,M5,1398,Petrol,31.7,49.6,41.5,2000
TOYOTA,Corolla,M5,1598,Petrol,31.0,47.9,40.4,2000
TOYOTA,Corolla,A4,1598,Petrol,26.4,43.5,35.3,2000
TOYOTA,Corolla,M5,1868,Diesel,32.8,52.3,42.8,2000
TOYOTA,Corolla,M5,1398,Petrol,31.4,48.7,40.9,2000
TOYOTA,Corolla,M5,1598,Petrol,30.4,46.3,39.2,2000
TOYOTA,Corolla,M5,1868,Diesel,32.5,51.4,42.2,2000
TOYOTA,RAV4,M5,1784,Petrol,30.1,45.6,38.2,2000
TOYOTA,RAV4,M5,1988,Petrol,24.8,38.7,32.1,2000
TOYOTA,RAV4,A4,1988,Petrol,22.8,37.2,30.4,2000
TOYOTA,Celica,M6,1794,Petrol,27.4,45.6,36.7,2000
TOYOTA,Camry,A4,2995,Petrol,18.1,33.2,25.4,2000
TOYOTA,MR2,M5,1794,Petrol,28.0,47.9,38.2,2000
TOYOTA,Picnic,M5,1998,Petrol,23.3,38.7,31.4,2000
TOYOTA,Picnic,M5,1998,Petrol,23.0,38.2,30.7,2000
TOYOTA,Picnic,A4,1998,Petrol,21.9,37.2,29.7,2000
TOYOTA,Picnic,A4,1998,Petrol,21.7,36.2,29.1,2000
TOYOTA,Previa,M5,2362,Petrol,23.2,35.3,29.7,2000
TOYOTA,Previa,A4,2362,Petrol,19.5,32.5,26.2,2000
VOLKSWAGEN,Lupo 3 Door Hatchback,M5,1716,Diesel,47.9,78.5,64.2,2000
VOLKSWAGEN,Lupo 3 Door Hatchback,M5,1716,Diesel,47.9,78.5,64.2,2000
VOLKSWAGEN,Lupo 3 Door Hatchback,M5,1390,Diesel,49.6,78.5,64.2,2000
VOLKSWAGEN,New Polo Hatch 3 & 5 Door,M5,1896,Diesel,44.1,72.4,58.9,2000
VOLKSWAGEN,New Polo Hatch 3 & 5 Door,M5,1896,Diesel,44.1,72.4,58.9,2000
VOLKSWAGEN,New Polo Hatch 3 & 5 Door,M5,1422,Diesel,48.7,76.3,62.8,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,41.5,68.9,55.4,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,43.5,67.3,55.4,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,41.5,68.9,55.4,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,43.5,67.3,55.4,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,43.5,67.3,55.4,2000
VOLKSWAGEN,New Polo Saloon,M5,1896,Diesel,43.5,68.9,56.5,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,40.4,65.7,53.3,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,42.8,65.7,54.3,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,40.4,65.7,53.3,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,42.8,65.7,54.3,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,42.8,65.7,54.3,2000
VOLKSWAGEN,New Polo Estate,M5,1896,Diesel,42.8,67.3,55.4,2000
VOLKSWAGEN,Golf Cabriolet 2 Door Convertible,A4,1984,Petrol,21.2,41.5,30.4,2000
VOLKSWAGEN,Golf Cabriolet 2 Door Convertible,A4,1984,Petrol,21.2,41.5,30.4,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1896,Diesel,39.8,64.2,53.3,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1896,Diesel,41.5,65.7,54.3,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,A4,1896,Diesel,31.0,57.6,44.1,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1896,Diesel,41.5,65.7,54.3,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1896,Diesel,41.5,64.2,53.3,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1984,Petrol,25.4,44.8,34.9,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M5,1896,Diesel,40.4,64.2,53.3,2000
VOLKSWAGEN,Golf 3/5 Door Hatchback,M6,1896,Diesel,40.4,64.2,53.3,2000
VOLKSWAGEN,Golf 5 Door Estate,M5,1896,Diesel,39.8,64.2,53.3,2000
VOLKSWAGEN,Golf 5 Door Estate,M5,1896,Diesel,40.9,64.2,53.3,2000
VOLKSWAGEN,Golf 5 Door Estate,M6,1896,Diesel,39.8,62.8,52.3,2000
VOLKSWAGEN,Golf 5 Door Estate,A4,1896,Diesel,30.7,56.5,43.5,2000
VOLKSWAGEN,Golf 5 Door Estate,M5,1896,Diesel,40.9,64.2,53.3,2000
VOLKSWAGEN,Golf 5 Door Estate,M6,1896,Diesel,39.8,62.8,52.3,2000
VOLKSWAGEN,Bora 4 Door Saloon,M5,1896,Diesel,41.5,65.7,54.3,2000
VOLKSWAGEN,Bora 4 Door Saloon,M5,1984,Petrol,25.4,44.8,34.9,2000
VOLKSWAGEN,Bora 4 Door Saloon,A4,1896,Diesel,31.0,57.6,44.1,2000
VOLKSWAGEN,Bora 4 Door Saloon,M5,1896,Diesel,41.5,65.7,54.3,2000
VOLKSWAGEN,Bora 4 Door Saloon,M6,1896,Diesel,39.8,62.8,52.3,2000
VOLKSWAGEN,Bora 4 Door Saloon,M5,1984,Petrol,25.4,44.8,34.9,2000
VOLKSWAGEN,Bora 4 Door Saloon,M6,1896,Diesel,39.8,62.8,52.3,2000
VOLKSWAGEN,Bora 4 Door Saloon,M6,1896,Diesel,39.2,62.8,51.4,2000
VOLKSWAGEN,New Sharan 5 Door,M6,1896,Diesel,32.8,51.4,42.8,2000
VOLKSWAGEN,New Sharan 5 Door,M6,1896,Diesel,32.8,51.4,42.8,2000
VOLKSWAGEN,New Sharan 5 Door,M6,1896,Diesel,32.8,51.4,42.8,2000
VOLKSWAGEN,New Sharan 5 Door,M6,1896,Diesel,32.8,51.4,42.8,2000
VOLKSWAGEN,Multi-Van,A4,2461,Petrol,16.1,28.0,21.9,2000
VOLKSWAGEN,Passat 4 Door Saloon S/SE/Sport,M5,1896,Diesel,38.7,61.4,50.4,2000
VOLKSWAGEN,Passat 4 Door Saloon S/SE/Sport,A5,1896,Diesel,28.2,52.3,39.8,2000
VOLKSWAGEN,Passat 5 Door Estate S/SE/Sport,M5,1896,Diesel,38.2,60.1,49.6,2000
VOLKSWAGEN,Passat 5 Door Estate S/SE/Sport,A5,1896,Diesel,28.2,50.4,39.2,2000
VOLVO,S/V40 Model Year 2001,M5,1587,Petrol,25.4,47.1,35.8,2000
VOLVO,S/V40 Model Year 2001,M5,1783,Petrol,24.6,46.3,34.9,2000
VOLVO,S/V40 Model Year 2001,A5,1783,Petrol,21.4,44.1,31.7,2000
VOLVO,S/V40 Model Year 2001,M5,1948,Petrol,23.9,44.8,34.0,2000
VOLVO,S/V40 Model Year 2001,A5,1948,Petrol,21.4,42.2,31.0,2000
VOLVO,S/V40 Model Year 2001,M5,1948,Petrol,22.2,42.2,31.7,2000
VOLVO,S/V40 Model Year 2001,A5,1948,Petrol,19.8,41.5,29.7,2000
VOLVO,S/V40 Model Year 2001,M5,1948,Petrol,23.5,45.6,34.0,2000
VOLVO,S/V40 Model Year 2001,A5,1948,Petrol,21.1,42.8,30.7,2000
VOLVO,S/V40 Model Year 2001,M5,1870,Diesel,38.2,67.3,52.3,2000
VOLVO,S/V40 Model Year 2001,M5,1870,Diesel,38.2,67.3,52.3,2000
VOLVO,New V70 Model Year 2001,M5,2319,Petrol,21.6,39.2,30.1,2000
VOLVO,New V70 Model Year 2001,A5,2319,Petrol,18.2,33.6,25.7,2000
VOLVO,New V70 Model Year 2001,M5,2435,Petrol,21.9,39.2,30.4,2000
VOLVO,New V70 Model Year 2001,A5,2435,Petrol,18.8,34.4,26.4,2000
VOLVO,New V70 Model Year 2001,M5,2435,Petrol,20.6,32.8,26.9,2000
VOLVO,New V70 Model Year 2001,A5,2435,Petrol,18.1,30.7,24.6,2000
VOLVO,New V70 Model Year 2001,M5,2435,Petrol,23.5,40.4,32.1,2000
VOLVO,New V70 Model Year 2001,A5,2435,Petrol,21.4,39.2,30.1,2000
VOLVO,New V70 Model Year 2001,M5,2435,Petrol,24.1,41.5,32.8,2000
VOLVO,New V70 Model Year 2001,A5,2435,Petrol,21.6,39.8,30.4,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,M5,2319,Petrol,20.8,36.2,28.5,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,A5,2319,Petrol,17.5,34.0,25.2,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,M5,2435,Petrol,20.9,38.2,29.7,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,A5,2435,Petrol,17.7,34.9,25.7,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,M5,1984,Petrol,20.9,38.2,29.1,2000
VOLVO,C70 CoupÚ/Convertible Model Year 2001,A5,1984,Petrol,18.1,36.7,26.6,2000
VOLVO,S80 Model Year 2001,A4,2783,Petrol,17.0,34.4,25.0,2000
VOLVO,S80 Model Year 2001,M5,2922,Petrol,19.2,37.2,27.7,2000
VOLVO,S80 Model Year 2001,A4,2922,Petrol,18.5,37.2,27.2,2000
VOLVO,S80 Model Year 2001,M5,2435,Petrol,23.5,40.9,32.1,2000
VOLVO,S80 Model Year 2001,A5,2435,Petrol,21.2,39.8,30.1,2000
VOLVO,S80 Model Year 2001,M5,2435,Petrol,23.9,42.2,32.8,2000
VOLVO,S80 Model Year 2001,A5,2435,Petrol,21.2,40.4,30.4,2000
ALFA ROMEO,Spider/GTV,M5,1970,Petrol,21.2,41.5,30.7,2000
ALFA ROMEO,Spider/GTV,M5,2959,Petrol,16.8,32.5,24.1,2000
ALFA ROMEO,Spider/GTV,M6,2959,Petrol,16.8,32.5,24.1,2000
ALFA ROMEO,145 Range,M5,1598,Petrol,25.4,43.5,34.4,2000
ALFA ROMEO,145 Range,M5,1747,Petrol,24.6,42.8,33.6,2000
ALFA ROMEO,145 Range,M5,1970,Petrol,22.8,42.8,32.1,2000
ALFA ROMEO,146 Range,M5,1598,Petrol,25.0,42.8,34.0,2000
ALFA ROMEO,146 Range,M5,1747,Petrol,24.6,42.8,33.6,2000
ALFA ROMEO,146 Range,M5,1970,Petrol,22.8,42.8,32.1,2000
ALFA ROMEO,156 Range,M5,1598,Petrol,24.8,44.1,34.4,2000
ALFA ROMEO,156 Range,M5,1747,Petrol,24.8,44.1,34.4,2000
ALFA ROMEO,156 Range,M5,1970,Petrol,24.1,42.8,33.2,2000
ALFA ROMEO,156 Range,SAT5,1970,Petrol,24.1,42.8,33.2,2000
ALFA ROMEO,156 Range,M6,2492,Petrol,17.1,33.6,24.8,2000
ALFA ROMEO,156 Range,A4,2492,Petrol,16.1,32.8,23.7,2000
ALFA ROMEO,156 Range,M5,2387,Diesel,31.7,52.3,42.2,2000
ALFA ROMEO,156 Sportwagon Range,M5,1598,Petrol,24.6,43.5,34.0,2000
ALFA ROMEO,156 Sportwagon Range,M5,1747,Petrol,24.1,44.1,33.6,2000
ALFA ROMEO,156 Sportwagon Range,M5,1970,Petrol,23.2,41.5,32.1,2000
ALFA ROMEO,156 Sportwagon Range,SAT5,1970,Petrol,23.2,41.5,32.1,2000
ALFA ROMEO,156 Sportwagon Range,M6,2492,Petrol,16.4,32.8,24.1,2000
ALFA ROMEO,156 Sportwagon Range,A4,2492,Petrol,16.0,32.5,23.5,2000
ALFA ROMEO,156 Sportwagon Range,M5,2387,Diesel,31.4,50.4,41.5,2000
ALFA ROMEO,166 Range,M5,1970,Petrol,20.5,38.7,29.1,2000
ALFA ROMEO,166 Range,M5,2492,Petrol,17.3,32.8,24.8,2000
ALFA ROMEO,166 Range,A4,2492,Petrol,16.1,31.0,23.2,2000
ALFA ROMEO,166 Range,M6,2959,Petrol,15.4,31.0,22.6,2000
ALFA ROMEO,166 Range,A4,2959,Petrol,14.6,30.4,21.7,2000
ASTON MARTIN LAGONDA,Aston Martin,A5,5935,Petrol,8.9,23.8,14.8,2000
ASTON MARTIN LAGONDA,Aston Martin,M6,5935,Petrol,9.7,22.3,15.1,2000
ASTON MARTIN LAGONDA,Aston Martin,M6,5340,Petrol,8.4,20.0,13.1,2000
ASTON MARTIN LAGONDA,Aston Martin,A4,5340,Petrol,9.0,20.2,14.0,2000
ASTON MARTIN LAGONDA,Aston Martin,A4,5340,Petrol,8.4,20.9,13.3,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",M5,1595,Petrol,26.4,46.3,36.2,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",A4,1595,Petrol,24.6,42.2,33.2,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",M5,1781,Petrol,23.9,44.1,33.6,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",A4,1781,Petrol,21.1,40.4,30.4,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",M5,1781,Petrol,26.2,44.1,35.3,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",A4,1781,Petrol,21.1,40.9,30.4,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",QM5,1781,Petrol,21.2,37.7,29.4,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",M5,1896,Diesel,40.9,64.2,53.3,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",A4,1896,Diesel,31.4,56.5,44.1,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",M5,1781,Diesel,42.2,67.3,55.4,2000
AUDI,"Audi A3 (3 & 5 door, SE, Sport and Sport Quattro)",A4,1781,Diesel,31.4,56.5,44.1,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M5,1595,Petrol,24.1,46.3,34.4,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A4,1595,Petrol,23.5,40.9,32.1,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M5,1781,Petrol,23.2,42.8,32.8,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A4,1781,Petrol,22.8,39.8,31.7,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M5,1781,Petrol,25.2,42.8,34.4,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A5,1781,Petrol,20.9,39.8,29.7,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",QM5,1781,Petrol,23.0,38.7,30.7,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M5,2393,Petrol,20.6,39.2,29.4,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A5,2393,Petrol,18.8,37.2,28.0,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",QM5,2771,Petrol,18.8,34.9,26.6,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",QA5,2771,Petrol,17.4,35.3,25.7,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M5,1896,Diesel,39.8,62.8,51.4,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A4,1896,Diesel,31.7,55.4,43.5,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",M6,2496,Diesel,28.8,53.3,40.9,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",A5,2496,Diesel,25.4,46.3,35.8,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",QM6,2496,Diesel,25.2,47.1,35.8,2000
AUDI,"Audi A4 (Saloon, Avant, SE, Sport & Quattro)",QA5,2496,Diesel,23.2,42.2,32.5,2000
AUDI,Audi Cabriolet & Convertible,FM5,1781,Petrol,22.2,40.4,31.0,2000
AUDI,Audi Cabriolet & Convertible,FM5,2598,Petrol,19.0,35.3,26.9,2000
AUDI,Audi Cabriolet & Convertible,FA4,2598,Petrol,17.3,33.2,25.0,2000
AUDI,Audi Cabriolet & Convertible,FM5,2771,Petrol,19.0,32.5,25.9,2000
AUDI,Audi Cabriolet & Convertible,FA4,2771,Petrol,17.5,32.1,24.8,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",M5,1781,Petrol,24.6,41.5,32.8,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",A5,1781,Petrol,20.2,38.7,28.8,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QM5,1781,Petrol,22.1,37.2,29.4,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",M5,1896,Diesel,36.7,58.9,47.9,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",A4,1896,Diesel,29.1,52.3,40.9,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",M5,2393,Petrol,19.9,36.7,28.0,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",A5,2393,Petrol,17.8,36.2,25.9,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",M5,2393,Petrol,18.5,33.6,25.7,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",M6,2496,Diesel,28.2,52.3,39.8,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",A5,2496,Diesel,23.2,46.3,34.0,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QM,2671,Petrol,17.0,31.0,23.9,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QA,2671,Petrol,15.4,31.4,22.8,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QM5,2771,Petrol,18.0,33.6,25.4,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QA5,2771,Petrol,16.7,32.5,24.1,2000
AUDI,"Audi A6 (Saloon, Avant, SE & Quattro)",QA5,4172,Petrol,14.7,29.1,21.4,2000
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",FA5,2771,Petrol,17.3,37.2,26.2,2000
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",QA5,3697,Petrol,15.4,31.4,22.8,2000
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",QA5,4172,Petrol,14.3,30.1,21.4,2000
AUDI,"Audi A8 (Sport, Quattro & Quattro Sport)",QA5,4172,Petrol,14.3,30.1,21.4,2000
AUDI,Audi 'S' Quattro Series,QM6,1781,Petrol,23.0,38.7,30.7,2000
AUDI,Audi 'S' Quattro Series,QM6,2671,Petrol,17.7,31.7,24.6,2000
AUDI,Audi 'S' Quattro Series,QA5,4172,Petrol,12.8,27.2,19.3,2000
AUDI,Audi 'S' Quattro Series,QA5,4172,Petrol,12.8,28.8,19.9,2000
AUDI,Audi TT (CoupÚ & Roadster),QM5,1781,Petrol,22.1,41.5,31.4,2000
AUDI,Audi TT (CoupÚ & Roadster),QM6,1781,Petrol,22.8,38.2,30.4,2000
AUDI,Audi TT (CoupÚ & Roadster),QM5,1781,Petrol,20.9,38.7,29.4,2000
AUDI,Audi TT (CoupÚ & Roadster),QM6,1781,Petrol,22.2,36.7,29.7,2000
BMW,3 Series E36,M5,1991,Petrol,22.4,39.2,30.7,2000
BMW,3 Series E36,A4,1991,Petrol,20.3,37.2,28.5,2000
BMW,3 Series E36,M5,3201,Petrol,17.0,35.8,25.4,2000
BMW,3 Series E36,M5,3201,Petrol,17.0,35.8,25.4,2000
BMW,3 Series E36,M5,1895,Petrol,25.0,47.9,35.8,2000
BMW,3 Series E36,A4,1895,Petrol,22.1,43.5,32.1,2000
BMW,3 Series E36,M5,1665,Diesel,32.8,56.5,44.1,2000
BMW,5 Series E39,M5,1991,Petrol,22.4,40.9,31.4,2000
BMW,5 Series E39,A5,1991,Petrol,19.5,38.2,28.5,2000
BMW,5 Series E39,M5,1991,Petrol,20.6,39.2,29.4,2000
BMW,5 Series E39,A5,1991,Petrol,18.5,36.2,26.9,2000
CADILLAC,Seville STS Model Year 2000,A4,4565,Petrol,13.7,27.1,19.8,2000
CHEVROLET,Blazer Model Year 2000,M5,4300,Petrol,14.1,25.2,19.7,2000
CHEVROLET,Blazer Model Year 2000,A4,4300,Petrol,14.7,26.8,20.6,2000
CHEVROLET,Blazer Model Year 2000,A4,4300,Petrol,14.4,23.1,19.0,2000
CHEVROLET,Camaro STS Model Year 2000,A4,3800,Petrol,17.1,32.0,24.1,2000
CHEVROLET,Camaro STS Model Year 2000,A4,3800,Petrol,16.4,29.4,22.7,2000
CHEVROLET,Camaro STS Model Year 2000,A4,5700,Petrol,14.2,28.8,20.9,2000
CHEVROLET,Camaro STS Model Year 2000,A4,5700,Petrol,16.5,29.4,22.7,2000
CHEVROLET,Corvette Model Year 2000,M6,5666,Petrol,14.6,31.7,22.0,2000
CHEVROLET,Corvette Model Year 2000,M6,5666,Petrol,14.2,30.6,21.5,2000
CHRYSLER JEEP,Jeep Wrangler (00 Model Year),M5,2464,Petrol,18.1,29.7,24.1,2000
CHRYSLER JEEP,Jeep Cherokee (00 Model Year),M5,2499,Diesel,24.1,38.7,31.4,2000
CHRYSLER JEEP,Jeep Cherokee (00 Model Year),M5,2464,Petrol,18.0,30.1,24.1,2000
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),M5,1995,Petrol,21.4,36.7,29.1,2000
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),M5,2499,Diesel,25.2,39.2,32.8,2000
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),M5,2499,Diesel,25.2,39.2,32.8,2000
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),A4,3301,Petrol,16.5,30.1,23.0,2000
CHRYSLER JEEP,Chrysler Voyager (00 Model Year),A4,3301,Petrol,16.5,30.1,23.0,2000
CHRYSLER JEEP,Chrysler Viper (99 Model Year),M6,7990,Petrol,8.5,22.2,14.0,2000
CITROEN,Saxo,M5,954,Petrol,34.0,55.4,45.6,2000
CITROEN,Saxo,M5,1124,Petrol,32.8,53.3,43.5,2000
CITROEN,Saxo,M5,1360,Petrol,32.1,54.3,43.5,2000
CITROEN,Saxo,A3,1360,Petrol,26.9,44.1,35.8,2000
CITROEN,Saxo,M5,1587,Petrol,28.5,48.7,38.7,2000
CITROEN,Saxo,M5,1587,Petrol,24.8,44.8,34.9,2000
CITROEN,Saxo,M5,1527,Diesel,40.9,65.7,53.3,2000
CITROEN,Xsara,M5,1360,Petrol,31.0,50.4,40.9,2000
CITROEN,Xsara,M5,1360,Petrol,31.0,50.4,40.9,2000
CITROEN,Xsara,M5,1587,Petrol,28.5,48.7,38.7,2000
CITROEN,Xsara,M5,1587,Petrol,28.5,48.7,38.7,2000
CITROEN,Xsara,M5,1587,Petrol,28.5,48.7,38.7,2000
CITROEN,Xsara,A4,1587,Petrol,26.2,47.1,36.2,2000
CITROEN,Xsara,A4,1587,Petrol,26.2,47.1,36.2,2000
CITROEN,Xsara,M5,1761,Petrol,23.5,44.8,34.0,2000
CITROEN,Xsara,M5,1761,Petrol,23.3,44.1,33.6,2000
CITROEN,Xsara,M5,1761,Petrol,23.3,43.5,33.2,2000
CITROEN,Xsara,M5,1998,Petrol,20.8,39.8,30.1,2000
CITROEN,Xsara,M5,1868,Diesel,34.0,56.5,45.6,2000
